"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-25 ~ 2026-05-24"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"43198","서울특별시 강동구 암사동","509","0509","0000","선사현대아파트","59.6400","202510","11","128,000","110","6","개인","개인","2000","상암로 11","-","중개거래","서울 강동구","25.12.26"
"43199","서울특별시 강동구 암사동","509","0509","0000","선사현대아파트","59.6400","202510","11","129,500","111","4","개인","개인","2000","상암로 11","-","중개거래","서울 강동구","26.02.10"
"43200","서울특별시 강동구 암사동","509","0509","0000","선사현대아파트","59.6400","202510","11","128,000","107","14","개인","개인","2000","상암로 11","-","중개거래","서울 강동구","26.02.09"
"43201","서울특별시 강동구 암사동","509","0509","0000","선사현대아파트","59.6400","202510","11","128,000","103","20","개인","개인","2000","상암로 11","-","중개거래","서울 강동구","25.12.08"
"43202","서울특별시 강동구 길동","470","0470","0000","현대1","84.8700","202510","11","99,500","101","11","개인","개인","1996","천호대로 1231","-","중개거래","서울 강동구","26.01.13"
"43203","서울특별시 강동구 길동","53","0053","0000","삼익파크맨션","72.8900","202510","11","120,000","507","11","기타","개인","1982","명일로 293","-","중개거래","서울 강동구","25.12.30"
"43204","서울특별시 강동구 길동","477","0477","0000","이편한세상강동에코포레","59.9700","202510","11","124,000","106","5","개인","개인","2020","천중로 253","-","중개거래","서울 강동구","25.12.10"
"43205","서울특별시 강동구 길동","470","0470","0000","현대1","84.8700","202510","11","90,000","102","10","개인","개인","1996","천호대로 1231","-","중개거래","서울 강동구","26.01.30"
"43206","서울특별시 강동구 길동","400","0400","0000","길동우성","57.1000","202510","11","81,000","106","2","개인","개인","1994","천호대로193길 37","-","중개거래","서울 강동구","26.01.30"
"43207","서울특별시 강동구 길동","343-2","0343","0002","현대웰하임(201동)","14.4680","202510","11","8,100","201","4","개인","법인","2012","천중로49가길 56","-","중개거래","서울 강동구","25.11.11"
"43208","서울특별시 강동구 강일동","114","0114","0000","강동리버스트4단지","49.8200","202510","11","77,000","404","24","개인","개인","2020","아리수로93가길 110","-","중개거래","경기 하남시","26.02.26"
"43209","서울특별시 광진구 광장동","576","0576","0000","광장현대9단지","59.9700","202510","11","161,000","-","5","개인","개인","1999","아차산로69길 19","20251222","중개거래","서울 광진구","-"
"43210","서울특별시 중구 순화동","217","0217","0000","덕수궁롯데캐슬","56.2897","202510","11","120,000","101","10","개인","개인","2016","서소문로9길 28","-","중개거래","서울 종로구, 서울 중구","25.11.28"
"43211","서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","59.7000","202510","11","140,800","101","11","개인","개인","2001","중림로 10","-","중개거래","서울 중구","26.03.10"
"43212","서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.9200","202510","11","117,000","101","30","개인","개인","2008","청계천로 400","-","중개거래","서울 중구","26.02.24"
"43213","서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.9400","202510","11","85,000","105","7","개인","개인","2008","청계천로 400","-","중개거래","서울 중구","25.12.10"
"43214","서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.9100","202510","11","87,000","105","13","개인","개인","2008","청계천로 400","-","중개거래","서울 중구","26.02.02"
"43215","서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.9200","202510","11","110,000","104","33","개인","개인","2008","청계천로 400","-","중개거래","서울 중구","26.01.30"
"43216","서울특별시 동대문구 제기동","153","0153","0000","안암골벽산","116.6900","202510","11","95,000","102","8","개인","개인","2003","약령시로 25","-","중개거래","서울 동대문구","25.11.11"
"43217","서울특별시 동대문구 제기동","1212","1212","0000","한신아파트","59.8400","202510","11","86,000","101","15","개인","개인","2004","고산자로 534","-","중개거래","서울 동대문구","25.11.18"
"43218","서울특별시 동대문구 용두동","790","0790","0000","롯데캐슬피렌체","30.4000","202510","11","39,900","102","14","개인","개인","2009","정릉천동로 58","-","중개거래","서울 동대문구","26.01.20"
"43219","서울특별시 동대문구 용두동","790","0790","0000","롯데캐슬피렌체","59.4300","202510","11","89,000","104","10","개인","개인","2009","정릉천동로 58","-","중개거래","서울 동대문구","25.12.12"
"43220","서울특별시 동대문구 용두동","791","0791","0000","용두두산위브","84.9900","202510","11","122,000","-","11","개인","개인","2009","정릉천동로 16","20251028","중개거래","서울 동대문구","-"
"43221","서울특별시 동대문구 용두동","791","0791","0000","용두두산위브","84.9900","202510","11","122,000","105","11","개인","개인","2009","정릉천동로 16","-","중개거래","서울 동대문구","25.12.19"
"43222","서울특별시 동대문구 용두동","791","0791","0000","용두두산위브","59.9900","202510","11","98,000","101","1","개인","개인","2009","정릉천동로 16","-","중개거래","서울 동대문구","25.12.22"
"43223","서울특별시 동대문구 용두동","794","0794","0000","용두롯데캐슬리치","114.9628","202510","11","145,000","105","14","개인","개인","2015","한빛로 73","-","중개거래","서울 동대문구","25.12.19"
"43224","서울특별시 성동구 옥수동","428","0428","0000","극동","68.5800","202510","11","169,500","7","10","개인","개인","1986","독서당로 191","-","중개거래","서울 강남구, 서울 성동구","26.01.20"
"43225","서울특별시 성동구 옥수동","428","0428","0000","극동","84.7400","202510","11","189,000","6","9","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","26.02.10"
"43226","서울특별시 광진구 화양동","234","0234","0000","화양현대","84.7700","202510","11","111,500","제101","23","개인","개인","1999","동일로24길 5","-","중개거래","서울 광진구","26.02.27"
"43227","서울특별시 광진구 화양동","113-1","0113","0001","광진코지웰","18.6300","202510","11","16,200","-","4","개인","개인","2014","능동로19길 35","-","중개거래","서울 광진구","25.10.24"
"43228","서울특별시 동대문구 전농동","155","0155","0000","전농동삼성래미안","84.9800","202510","11","96,500","-","7","개인","개인","2000","전농로 192","20251117","중개거래","서울 동대문구","-"
"43229","서울특별시 동대문구 전농동","6","0006","0000","전농우성","59.7800","202510","11","59,800","30","3","개인","개인","1992","사가정로 191","-","중개거래","서울 동대문구","25.11.28"
"43230","서울특별시 동대문구 전농동","620-47","0620","0047","청량리역롯데캐슬 SKY-L65","84.9930","202510","11","181,000","C","29","개인","개인","2023","답십리로 27","-","중개거래","서울 동대문구","26.01.28"
"43231","서울특별시 동대문구 전농동","10","0010","0000","전농SK","84.8400","202510","11","90,000","111","1","개인","개인","2000","사가정로 148","-","중개거래","서울 동대문구","26.02.05"
"43232","서울특별시 동대문구 전농동","10","0010","0000","전농SK","84.8400","202510","11","90,000","-","1","개인","개인","2000","사가정로 148","20251029","중개거래","서울 동대문구","-"
"43233","서울특별시 동대문구 전농동","6","0006","0000","전농우성","84.8400","202510","11","74,000","2","3","개인","개인","1992","사가정로 190","-","중개거래","서울 동대문구","26.01.08"
"43234","서울특별시 동대문구 전농동","155","0155","0000","전농동삼성래미안","84.9800","202510","11","96,500","107","7","개인","개인","2000","전농로 192","-","중개거래","서울 동대문구","26.02.27"
"43235","서울특별시 광진구 자양동","761","0761","0000","자양2현대","84.8800","202510","11","166,000","-","3","개인","개인","1995","뚝섬로34길 9","-","중개거래","서울 광진구","26.01.23"
"43236","서울특별시 광진구 자양동","762","0762","0000","한라아파트","84.6000","202510","11","161,000","101","10","개인","개인","1996","뚝섬로33길 20","-","중개거래","서울 광진구","26.01.23"
"43237","서울특별시 광진구 자양동","788","0788","0000","자양7차현대홈타운","84.7000","202510","11","165,000","704","3","개인","개인","2001","능동로4길 41","-","중개거래","서울 광진구","26.01.15"
"43238","서울특별시 광진구 자양동","787","0787","0000","자양삼성","59.7600","202510","11","117,000","103","1","개인","개인","1999","뚝섬로40길 45","-","중개거래","서울 광진구","26.01.13"
"43239","서울특별시 광진구 자양동","644","0644","0000","로얄동아","84.8300","202510","11","135,000","제101","2","개인","개인","1999","뚝섬로52마길 56","-","중개거래","서울 광진구","26.02.11"
"43240","서울특별시 광진구 자양동","670","0670","0000","현대3","84.9000","202510","11","120,000","302","2","개인","개인","1996","뚝섬로58길 101","-","중개거래","서울 광진구","25.12.05"
"43241","서울특별시 광진구 자양동","788","0788","0000","자양7차현대홈타운","59.9400","202510","11","143,000","703","12","개인","개인","2001","능동로4길 41","-","중개거래","서울 광진구","26.01.30"
"43242","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","59.7900","202510","11","89,000","102","6","개인","개인","2001","난계로 114-31","-","중개거래","서울 성동구, 서울 중구","25.12.08"
"43243","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9900","202510","11","210,000","103","8","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","26.02.13"
"43244","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.7400","202510","11","110,000","101","25","개인","개인","2006","무학로6길 50","-","중개거래","서울 성동구","26.02.04"
"43245","서울특별시 종로구 무악동","60","0060","0000","인왕산아이파크","84.8580","202510","11","125,000","103","1","개인","개인","2008","통일로18길 9","-","중개거래","서울 종로구","26.01.26"
"43246","서울특별시 종로구 무악동","89","0089","0000","경희궁롯데캐슬","104.4450","202510","11","210,000","104동","8","개인","개인","2019","통일로 230","-","중개거래","서울 종로구","26.01.16"
"43247","서울특별시 성동구 마장동","820","0820","0000","왕십리금호어울림","84.9700","202510","11","129,500","101","1","개인","개인","2006","마조로 57","-","중개거래","서울 성동구, 서울 중랑구","26.04.30"
"43248","서울특별시 광진구 광장동","484","0484","0000","현대3","59.6700","202510","11","159,000","303","4","개인","개인","1990","아차산로70길 62","-","중개거래","서울 광진구","26.01.21"
"43249","서울특별시 광진구 광장동","484","0484","0000","현대3","84.9700","202510","11","195,000","307","11","개인","개인","1990","아차산로70길 62","-","중개거래","서울 광진구","26.01.15"
"43250","서울특별시 광진구 광장동","569","0569","0000","현대8(803동)","59.9400","202510","11","160,000","803","12","개인","개인","1996","아차산로 508","-","중개거래","서울 광진구","26.01.15"
"43251","서울특별시 광진구 광장동","570","0570","0000","상록타워아파트","59.4000","202510","11","129,500","-","3","개인","개인","1997","아차산로 540","-","중개거래","서울 광진구","26.01.15"
